name,type,value,date
东城第一门市部,东城第一门市部,8786769.87,2018-12-25
营销中心大客户部,营销中心大客户部,8506172.42,2018-12-25
宣武门外营业部,宣武门外营业部,8313687.39,2018-12-25
北三环安贞桥门市部,北三环安贞桥门市部,8124563.08,2018-12-25
建国门分社,建国门分社,20047599.69,2018-12-26
花市营业部,花市营业部,15940520.39,2018-12-26
劲松营业部,劲松营业部,13870990.02,2018-12-26
阜外营业部,阜外营业部,13199116.79,2018-12-26
王府井营业部,王府井营业部,9945027.75,2018-12-26
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-26
东城第一门市部,东城第一门市部,8786769.87,2018-12-26
营销中心大客户部,营销中心大客户部,8522750.42,2018-12-26
宣武门外营业部,宣武门外营业部,8333448.39,2018-12-26
北三环安贞桥门市部,北三环安贞桥门市部,8170089.08,2018-12-26
建国门分社,建国门分社,20081898.69,2018-12-27
花市营业部,花市营业部,15940520.39,2018-12-27
劲松营业部,劲松营业部,13870990.02,2018-12-27
阜外营业部,阜外营业部,13199116.79,2018-12-27
王府井营业部,王府井营业部,10073190.75,2018-12-27
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-27
东城第一门市部,东城第一门市部,9050873.87,2018-12-27
营销中心大客户部,营销中心大客户部,8522750.42,2018-12-27
宣武门外营业部,宣武门外营业部,8377104.39,2018-12-27
北三环安贞桥门市部,北三环安贞桥门市部,8197987.08,2018-12-27
建国门分社,建国门分社,20125632.69,2018-12-28
花市营业部,花市营业部,16048286.39,2018-12-28
劲松营业部,劲松营业部,13892927.02,2018-12-28
阜外营业部,阜外营业部,13226968.79,2018-12-28
王府井营业部,王府井营业部,10186164.75,2018-12-28
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-28
东城第一门市部,东城第一门市部,9065153.87,2018-12-28
营销中心大客户部,营销中心大客户部,8522750.42,2018-12-28
宣武门外营业部,宣武门外营业部,8387240.39,2018-12-28
北三环安贞桥门市部,北三环安贞桥门市部,8225848.08,2018-12-28
建国门分社,建国门分社,20125632.69,2018-12-29
花市营业部,花市营业部,16055189.39,2018-12-29
劲松营业部,劲松营业部,13896413.02,2018-12-29
阜外营业部,阜外营业部,13235848.79,2018-12-29
王府井营业部,王府井营业部,10186164.75,2018-12-29
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-29
东城第一门市部,东城第一门市部,9183139.87,2018-12-29
营销中心大客户部,营销中心大客户部,8522750.42,2018-12-29
宣武门外营业部,宣武门外营业部,8469749.39,2018-12-29
北三环安贞桥门市部,北三环安贞桥门市部,8243260.08,2018-12-29
建国门分社,建国门分社,20179341.69,2018-12-30
花市营业部,花市营业部,16065287.39,2018-12-30
劲松营业部,劲松营业部,13921477.02,2018-12-30
阜外营业部,阜外营业部,13324576.79,2018-12-30
王府井营业部,王府井营业部,10186164.75,2018-12-30
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-30
东城第一门市部,东城第一门市部,9239857.87,2018-12-30
营销中心大客户部,营销中心大客户部,8534956.42,2018-12-30
宣武门外营业部,宣武门外营业部,8470665.39,2018-12-30
北三环安贞桥门市部,北三环安贞桥门市部,8296324.08,2018-12-30
建国门分社,建国门分社,20212695.69,2018-12-31
花市营业部,花市营业部,16073527.39,2018-12-31
劲松营业部,劲松营业部,13957462.02,2018-12-31
阜外营业部,阜外营业部,13347682.79,2018-12-31
王府井营业部,王府井营业部,10224025.75,2018-12-31
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-31
东城第一门市部,东城第一门市部,9239857.87,2018-12-31
营销中心大客户部,营销中心大客户部,8534956.42,2018-12-31
宣武门外营业部,宣武门外营业部,8480842.39,2018-12-31
北三环安贞桥门市部,北三环安贞桥门市部,8413454.08,2018-12-31
